穷鬼,2,0.693147,0.693147,4.817861
重要,874,3.255002,3.065340,3.967197
慎重,15,2.245952,1.859429,4.507337
批文,3,0.636514,1.098612,0.916376
引资,27,0.573516,2.692291,2.403544
投递,2,0.693147,0.693147,3.006019
助理,33,2.462683,2.842861,2.929957
折合,6,0.867563,1.242453,2.900327
农民,246,3.461239,4.165264,4.168337
跛脚,3,1.098612,0.636514,9.062410
崇尚,7,1.747868,1.747868,6.393166
协建,2,0.693147,0.693147,0.117565
对虾,2,0.693147,0.693147,2.829915
祖坟,2,0.693147,0.693147,7.275228
重视,159,3.495841,3.535006,3.956506
奴隶,30,2.321527,1.838948,9.089486
揭批,3,0.636514,0.636514,4.066456
距离,95,3.381055,3.367731,6.908969
供气,4,0.562335,1.039721,2.064026
夜晚,13,1.585771,2.245035,4.905422
施工,69,3.193166,3.343028,3.284275
开挖,6,1.791759,1.791759,3.219627
阿姨,3,1.098612,1.098612,6.856598
深喉,11,2.145842,1.767761,6.554929
坍方,2,0.693147,0.693147,4.359442
窘迫,4,1.386294,1.386294,8.005762
供水,25,2.240590,2.108756,3.351276
半封闭,2,0.693147,0.693147,5.410241
市政局,5,1.054920,0.673012,4.558529
夜景,2,0.693147,0.693147,3.185279
长征,6,1.329661,0.867563,2.066732
天理,9,1.002718,1.149060,0.028462
神仙,6,1.791759,1.560710,6.085868
供求,8,1.906155,1.073543,2.593001
来访,24,2.831480,1.847969,1.639495
信息,364,3.844390,3.761732,5.794487
冒险,21,2.507675,2.623522,6.106527
不论,68,1.161010,3.746898,1.460725
兰阳,2,0.693147,0.693147,3.032013
例行性,4,1.039721,1.039721,5.432060
平时,51,2.411682,3.427331,1.675491
灌输,7,1.945910,1.945910,6.719128
阿妈,5,1.054920,1.332179,3.461131
仓促,6,1.791759,1.329661,6.121221
邦谊,5,1.332179,1.609438,5.742760
平日,17,1.773106,2.588573,0.971761
之所以,76,3.280128,3.535817,3.241570
识字,4,1.039721,1.039721,2.561144
商业街,2,0.693147,0.693147,3.925846
菌群,2,0.693147,0.693147,4.740366
冰果,2,0.693147,0.693147,2.363180
夺去,3,1.098612,1.098612,2.084481
理财型,2,0.693147,0.693147,3.995187
违背,49,3.088420,2.825448,6.612749
开採,2,0.693147,0.693147,5.256509
外来,42,2.994689,2.582160,0.544673
太湖,23,2.422713,1.893276,4.788633
呜咽,3,1.098612,1.098612,10.633770
后尘,3,0.636514,1.098612,3.071009
大米,19,2.156088,2.524546,1.332704
压缩,9,2.197225,2.043192,5.245284
纵向,3,0.636514,1.098612,3.020939
冰柜,2,0.693147,0.693147,6.198254
后山,3,1.098612,1.098612,0.053954
平凡,12,2.210254,1.314374,4.246661
逗留,9,1.889159,1.581094,7.093501
其后,18,0.633663,2.813355,0.588259
夺取,14,2.064258,2.143952,4.459206
贝里斯,2,0.693147,0.693147,7.259864
宋朝,22,2.323397,2.208855,5.653012
引述,21,2.359466,2.846480,4.822112
当天,138,3.432283,3.661516,2.656811
致词,11,1.798652,1.972247,4.906099
洋人,29,2.572301,2.709767,1.991345
七十七,7,1.549826,1.747868,5.353670
长度,15,2.079151,1.799959,0.826632
开战,29,2.930741,1.694182,1.469815
七十一,5,1.332179,1.332179,2.131400
端倪,3,0.636514,0.636514,6.164583
引进,149,4.060326,3.409420,3.953419
开户,10,2.302585,2.302585,2.017047
闪避,4,1.386294,1.039721,6.309983
白米,3,0.636514,0.636514,2.311218
坠入,2,0.693147,0.693147,3.558793
票数,9,1.427061,1.735126,2.431197
身后,5,0.950271,1.609438,0.199199
次数,15,1.506595,2.523211,1.745653
营养,18,2.553237,1.937106,4.262463
猛烈,14,2.044931,1.569153,6.482316
称为,98,2.883962,2.534697,2.976605
长廊,2,0.693147,0.693147,3.313039
台湾史,7,1.945910,1.549826,1.881026
备用,3,1.098612,1.098612,0.325292
舞蹈家,3,1.098612,1.098612,3.555187
重计,4,1.039721,0.693147,0.119904
七十五,13,2.204785,1.118969,5.221293
机油,2,0.693147,0.693147,0.272707
横扫,5,1.609438,1.609438,7.002944
裁军,16,2.599302,1.808046,3.363764
优裕,2,0.693147,0.693147,4.297985
施展,7,1.945910,1.549826,1.418045
慈善家,2,0.693147,0.693147,2.499134
副本,2,0.693147,0.693147,0.256897
七十亿,8,1.906155,0.974315,5.494422
裁决,28,2.390174,2.093111,4.259204
台湾区,4,1.039721,1.386294,0.154007
投资商,5,1.609438,1.332179,1.403737
书名,10,0.325083,0.943348,1.712284
刊物,11,2.019815,2.019815,4.628027
神佛,2,0.693147,0.693147,2.857624
裁减,10,1.834372,1.834372,4.752200
开拍,4,1.386294,1.386294,1.672990
开拓,39,2.711577,2.970067,5.024177
收据,3,1.098612,1.098612,0.846029
脸色,6,1.791759,1.791759,3.872884
晨曦,2,0.693147,0.693147,9.020493
哭泣声,3,0.636514,1.098612,6.790425
荒废,4,1.386294,1.386294,6.190472
内阁府,4,0.693147,1.386294,3.446692
村务,4,1.386294,1.039721,1.548617
岛礁,17,2.394700,2.394700,7.202487
确保,129,2.421068,4.466925,4.441327
墓园,2,0.693147,0.693147,5.633074
喝完,3,1.098612,0.636514,2.431021
解困,9,1.676988,1.676988,2.997995
翘首,2,0.693147,0.693147,5.575025
发售,8,1.906155,1.073543,1.595931
确信,12,1.907284,1.698783,2.129297
终究,18,2.056613,2.183187,4.139202
专户,2,0.693147,0.693147,1.851913
中东,290,3.430661,3.466418,2.618488
快车,3,1.098612,1.098612,1.242569
鲜花,13,2.564949,2.138397,4.424607
绘图,6,1.791759,1.011404,5.647270
乌龟,3,1.098612,1.098612,7.671560
中介,34,2.700102,2.670120,2.183185
执勤,3,1.098612,1.098612,4.586787
赞同,29,2.468364,2.880550,4.067716
沉着,2,0.693147,0.693147,2.174613
全力,53,3.030905,3.250733,1.783868
鼻子,19,2.132192,2.360736,5.050832
鼻孔,4,1.039721,1.039721,6.892379
消防,35,2.221372,1.610171,4.237302
三环路,3,0.636514,1.098612,6.269482
烟火,11,1.893788,2.145842,4.716440
终端,10,2.163956,1.834372,4.667623
并非,15,2.338372,2.488328,1.805236
豁免,4,1.386294,1.386294,7.256060
铸造,4,1.386294,1.039721,5.134672
摩天,10,2.025326,0.325083,3.438032
巨轮,4,1.386294,1.039721,4.231600
马玉山,3,0.636514,1.098612,7.132942
谷地,2,0.693147,0.693147,1.459336
中亚,41,2.624762,2.440154,0.818093
现代版,2,0.693147,0.693147,4.005488
先夫,2,0.693147,0.693147,0.826718
先天,6,1.560710,1.560710,0.434660
详细,97,2.872317,2.473000,8.376634
向下,14,2.304619,2.304619,0.985651
向上,22,2.515583,2.070025,0.743762
消除,54,3.402999,3.440180,4.571367
塑胶袋,6,1.560710,1.560710,8.813572
轰炸机,32,1.834610,2.360609,6.351368
非洲裔,5,1.332179,0.500402,7.158668
主角,29,2.422948,2.745854,3.131970
帽子,32,2.661698,2.239100,5.239995
露营,2,0.693147,0.693147,2.531281
产销,7,1.945910,1.945910,2.161786
团伙,5,1.332179,1.609438,3.674656
留守,36,2.764656,0.464357,5.662546
憨厚,3,1.098612,1.098612,8.376136
大公报,6,0.636514,0.867563,3.313228
主要,818,3.539351,4.340717,3.676660
团体,133,3.723499,3.471636,4.230584
晋江,9,1.831020,1.676988,6.227229
火拼,4,1.386294,1.039721,4.524138
称做,2,0.693147,0.693147,0.709340
晒出,2,0.693147,0.693147,2.728036
陈元,13,0.540204,2.245035,2.669334
片段,9,1.427061,1.676988,3.302110
商号,2,0.693147,0.693147,0.269585
溃散,2,0.693147,0.693147,5.629307
第一次,10,1.973001,2.163956,1.914245
留学,26,2.938182,2.468718,2.942368
遣责,2,0.693147,0.693147,4.077093
科隆,3,1.098612,1.098612,3.002946
雇用,12,2.369382,2.253858,4.119334
乌鸦,3,0.636514,1.098612,7.489239
墓地,2,0.693147,0.693147,2.874617
台东,9,1.303092,1.676988,0.283092
支持率,22,1.362566,2.815205,4.689659
工商联,3,1.098612,1.098612,4.086621
真实性,6,0.867563,1.791759,4.112776
骨气,7,1.277034,1.078992,4.348149
忍受,24,2.441303,2.669467,4.732594
商厦,3,0.636514,1.098612,3.063363
数千万,6,1.560710,1.242453,4.705525
求助于,2,0.693147,0.693147,4.853738
吴杨,3,1.098612,1.098612,4.233248
勾结,20,2.458204,2.125160,6.132203
冠以,7,0.796312,1.747868,1.945483
便捷,6,1.791759,1.329661,5.432938
极限,6,1.560710,1.329661,2.910261
流窜,4,1.039721,1.039721,5.564451
窗帘,3,1.098612,1.098612,8.854914
癌症,23,2.630555,2.547531,8.825779
完善,105,3.404760,3.093938,5.201909
称号,14,1.846889,1.226556,3.182248
先导,2,0.693147,0.693147,0.136707
概况,3,1.098612,1.098612,3.174659
全倒,2,0.693147,0.693147,0.708687
王鼎钧,2,0.693147,0.693147,13.235086
坎贝尔,2,0.693147,0.693147,9.651567
泰森,8,1.906155,1.073543,5.542099
务农,4,1.386294,1.386294,1.212144
知晓,12,1.979205,1.820076,4.225870
薪水,20,2.289952,2.388890,5.140322
夏季,8,1.667462,2.079442,5.969948
钜额,3,1.098612,1.098612,6.405894
科长,8,1.494175,2.079442,0.645905
临时工,45,0.287364,0.106566,5.560050
半道,2,0.693147,0.693147,0.269011
拯救,19,2.054060,2.725550,7.998458
泱泱,5,1.054920,0.950271,11.743432
交换机,18,0.556647,2.505290,4.990075
政治性,8,1.732868,1.494175,2.148645
故意,45,2.410074,2.719140,3.949210
单身,17,2.180840,2.099293,3.136284
使然,7,1.945910,0.410116,0.565150
流程,15,2.523211,2.153532,2.509193
领悟,4,1.386294,1.386294,5.043932
提早,22,2.815205,2.965016,2.949521
朝方,7,1.747868,1.747868,1.214059
开发者,8,1.906155,2.079442,2.026575
发型,4,1.039721,1.039721,0.259485
切实,43,2.144067,3.003259,3.206996
陈列,5,1.609438,1.332179,2.544030
英才,4,1.039721,1.039721,1.248555
贫苦,5,1.609438,1.609438,4.750105
喝奶,7,0.796312,1.747868,5.672859
朝日,4,1.039721,0.562335,0.771082
傲慢,10,1.359237,2.025326,7.390577
巨资,12,1.791759,2.138333,2.779483
料定,2,0.693147,0.693147,0.557697
私底下,2,0.693147,0.693147,6.361922
梅策,8,1.494175,1.494175,4.829272
烂泥,3,0.636514,0.636514,6.664930
奥斯路,6,1.011404,1.560710,8.854913
赖斯,6,1.011404,1.791759,2.413056
照样,23,2.931923,2.871650,2.995168
买气,10,1.834372,2.163956,2.857714
黑心钱,2,0.693147,0.693147,5.649185
原住民,113,3.206573,3.508150,11.163047
新闻部,7,1.277034,1.475076,1.607117
设法,21,2.504378,2.846480,1.378466
硫磺,2,0.693147,0.693147,12.947405
迟疑,3,1.098612,1.098612,4.443139
线路,29,2.784944,2.362143,3.541878
乌鱼,9,2.043192,1.581094,5.871502
习惯于,5,1.332179,1.609438,3.033808
全军,8,0.661563,0.974315,0.348533
轮番,5,1.609438,1.609438,5.558356
特殊,128,3.298984,3.238672,6.388865
机器人,7,1.475076,1.747868,2.836484
驾照,5,1.609438,1.332179,4.911910
中小学,21,2.532591,2.664619,3.227805
免除,10,2.163956,2.163956,3.708213
过渡委,8,0.376770,0.376770,5.328478
历练,7,1.549826,1.549826,4.060133
时段,36,2.695155,2.781558,2.440047
历经,34,2.358143,3.347877,2.214694
基隆,22,1.921533,2.689178,4.862431
佩服,16,2.599302,2.479956,5.699241
细胞,19,2.159732,2.652588,5.959283
委员长,31,1.441017,2.712563,4.674364
苏军,10,1.748067,2.302585,2.539744
徒刑,43,0.466987,1.329036,6.923563
点评,4,1.039721,1.386294,1.156851
眺望,6,1.791759,1.791759,7.395091
封建,23,2.318201,2.461498,3.915362
陆战队,8,0.376770,1.906155,8.444128
虹桥,7,1.747868,0.796312,7.743398
以至于,21,0.191444,2.912494,3.229994
提振,5,1.609438,1.609438,3.315417
拉登,14,2.044931,1.908535,3.416224
合并,57,3.367831,3.103374,2.468487
焦虑症,2,0.693147,0.693147,7.292287
巧妙,10,1.834372,1.643418,8.009101
终结,16,2.512659,2.014036,3.328271
择校生,2,0.693147,0.693147,6.583802
监护权,2,0.693147,0.693147,4.632878
知情,15,1.506595,1.489750,1.610527
云宁,2,0.693147,0.693147,3.565214
鼎盛,8,2.079442,1.039721,6.757004
绘制,7,1.747868,1.277034,4.508235
基金,158,3.352422,3.276502,3.938888
全国,302,3.469953,3.652874,1.765012
发出,119,4.011406,3.284567,1.361352
视听室,3,0.636514,0.636514,7.895414
受伤者,4,1.386294,1.386294,3.193396
葡式,3,1.098612,1.098612,3.687164
试着,4,1.039721,0.562335,1.524951
变更,16,2.393312,2.187322,2.298995
迁移,11,2.271869,1.420572,5.900046
进行,1531,5.329213,4.916166,4.445648
红军,6,1.011404,1.560710,2.154495
毛发,4,1.386294,1.386294,0.917694
留心,3,1.098612,1.098612,1.033659
发债,7,1.277034,1.549826,2.026784
英文,185,3.326112,3.636471,4.590624
油价,62,2.933036,3.036558,4.484504
徐徐,4,1.039721,1.386294,6.452895
细致,10,2.163956,1.609438,4.207388
击球,6,1.329661,1.560710,2.529282
叶青,5,0.673012,1.332179,4.155250
电冰箱,3,1.098612,1.098612,5.220824
专机,13,1.519383,1.884871,1.912041
深思,17,1.707475,1.486895,3.452918
海滩,3,1.098612,1.098612,3.784016
海滨,7,1.475076,1.945910,4.297822
商圈,5,1.609438,1.609438,3.685003
这般,4,1.386294,1.386294,0.357231
撤消,7,1.945910,1.549826,4.398325
叶震,6,0.693147,1.329661,3.776906
北路,3,1.098612,1.098612,0.150743
商场,30,2.716103,2.791081,2.204346
合影,4,1.386294,0.562335,0.547617
期望,46,2.794508,3.006971,3.188130
濒危,4,1.039721,1.039721,6.725573
海港,11,2.271869,2.145842,1.299109
方略,3,0.636514,1.098612,0.342459
宫城,4,1.039721,1.386294,3.586527
提拨,2,0.693147,0.693147,2.891024
火星,7,1.747868,1.747868,2.679765
商城,12,1.473502,1.314374,2.311650
香油钱,5,0.950271,1.332179,7.879759
专柜,7,1.277034,1.549826,5.404131
细腻,5,1.332179,1.609438,7.521574
称呼,13,2.138397,1.631345,4.321571
灯笼,5,0.950271,1.332179,6.828647
期末,3,1.098612,1.098612,2.364094
海基会,22,2.602381,2.965016,7.719054
诚品,4,0.562335,0.562335,2.925388
海湾,51,2.799113,1.994058,2.537576
券商,4,1.039721,1.386294,2.650930
产量,93,3.128416,3.453807,3.425329
九五年,4,1.386294,1.039721,3.339631
忽悠者,2,0.693147,0.693147,3.508913
泪水,6,1.329661,1.560710,4.226745
勾起,5,1.609438,1.609438,4.265483
离乡,2,0.693147,0.693147,2.240226
舞集,8,0.661563,1.073543,3.937906
意义,217,3.518399,2.659124,4.540641
小孩儿,3,1.098612,1.098612,4.085771
赞助,9,2.197225,1.522955,4.422831
谬论,3,0.636514,1.098612,5.209522
微量,2,0.693147,0.693147,1.986892
细节,35,2.420880,2.526041,5.209215
红包,25,2.241230,2.567046,4.456627
离世,4,1.386294,1.039721,1.379190
海淀,2,0.693147,0.693147,4.114258
消逝,3,1.098612,0.636514,4.379349
离任,17,2.037734,1.674990,2.884597
商品,200,3.497844,3.708325,4.551295
使用,469,4.637155,4.351604,4.675704
军事,537,3.824557,4.366111,4.370203
海派,34,1.580136,1.365042,3.381005
消退,4,1.386294,1.039721,2.749722
英明,5,1.054920,1.609438,1.006965
性感,4,1.386294,1.039721,0.869450
军人,83,3.010671,3.405975,1.146309
海洋,76,3.182594,3.485540,4.749611
封山,3,1.098612,1.098612,2.988837
毛健,5,0.673012,0.950271,3.589691
震源,5,0.950271,1.332179,2.521078
加入者,2,0.693147,0.693147,1.491862
海浪,2,0.693147,0.693147,1.824802
完全,480,4.240068,4.207176,4.835620
互信,8,1.732868,1.494175,2.773146
再生,7,1.747868,1.153742,0.317415
地位,189,3.442220,2.834283,3.081706
框架,36,2.813355,2.784286,8.547313
射击,13,2.245035,1.951260,4.657369
军令,3,1.098612,0.636514,1.229789
永恒,15,2.211069,0.953271,7.336875
消遣,7,1.945910,1.277034,5.200672
哨所,5,1.332179,1.332179,5.255504
纪录片,9,1.676988,1.002718,6.265017
书记,115,1.989896,3.570304,4.446096
海河,3,0.636514,0.636514,1.187518
迅猛,19,2.302014,1.193330,7.408759
历程,19,2.287773,2.068885,2.976201
细菌,25,2.432444,2.490665,7.991578
加装,7,1.945910,1.747868,1.582217
地产,21,2.197844,2.689536,0.496265
扼杀,9,2.043192,1.889159,7.342216
甘心,7,0.598270,1.277034,3.553093
提款单,2,0.693147,0.693147,8.439296
专攻,3,0.636514,1.098612,2.739366
视频,37,2.597317,1.983697,5.331969
专政,8,1.320888,1.073543,0.856979
公车处,2,0.693147,0.693147,4.893305
红利,16,2.306669,1.333473,2.827030
吉林,25,1.498267,2.067980,4.626947
解冻,7,1.945910,0.955700,4.588794
窗子,2,0.693147,0.693147,2.404228
解决,713,4.443186,4.237761,5.776563
着力,13,1.631345,2.351673,0.793035
赞叹,9,2.197225,1.831020,6.973878
地价,6,0.867563,1.242453,0.007387
徐州,2,0.693147,0.693147,3.535553
客运量,3,1.098612,1.098612,5.357057
主轴,6,1.329661,1.242453,5.386746
综艺,16,2.096353,0.830524,5.699241
下班,15,2.615631,2.430791,2.430955
海水,17,2.343933,2.394700,1.607428
发动,130,4.164185,3.794659,2.170721
地主,29,2.607835,2.930741,0.495898
投机,23,2.510008,2.426984,1.832314
任天堂,12,1.748155,2.253858,5.836606
耗尽,5,1.609438,1.609438,4.901240
一番,2,0.693147,0.693147,0.236783
残渣,5,0.673012,1.609438,7.096160
海汤,3,1.098612,1.098612,3.189309
布农,2,0.693147,0.693147,0.803008
骤然,3,1.098612,1.098612,3.381856
交管,4,1.039721,0.562335,0.546639
认清,11,1.846220,2.145842,2.135541
论点,12,1.698783,1.349792,1.490134
农渔业,3,1.098612,1.098612,5.200719
绝好,3,0.636514,0.636514,0.812001
划拨,2,0.693147,0.693147,3.998949
危机,301,3.805850,3.461696,5.609589
切入,6,1.560710,1.560710,1.856907
买来,8,2.079442,1.667462,0.592416
参数,5,1.609438,1.332179,1.473012
务实,40,2.502381,1.964903,2.102847
董太,3,0.636514,1.098612,3.038382
执政党,33,2.705658,2.564655,5.612468
降雨,4,0.562335,1.386294,4.127776
降雪,2,0.693147,0.693147,3.814648
专横,2,0.693147,0.693147,3.637423
沈寂,3,1.098612,1.098612,7.937881
请假,8,2.079442,1.667462,3.555008
置身,8,1.906155,1.732868,3.187263
去世,37,2.969014,2.279452,2.140403
咖啡豆,2,0.693147,0.693147,8.423806
警铃,3,1.098612,1.098612,5.114597
罕见,32,3.059489,0.979201,7.054668
合力,9,2.043192,1.889159,0.181946
再说,29,0.689379,1.795797,1.516692
震情,9,2.043192,2.043192,2.056503
震惊,46,2.664091,2.136401,5.924365
所幸,26,0.324508,2.918058,3.659898
跨省,4,0.562335,1.386294,3.306766
划时代,3,1.098612,0.636514,3.039172
悼念,11,2.098274,1.798652,6.732645
第一手,5,0.950271,0.950271,1.671979
巷子,7,1.747868,1.475076,4.578397
来说,302,3.908841,2.092076,2.099759
这边,51,2.904833,2.747244,1.884673
保险费,2,0.693147,0.693147,2.918798
海报,12,2.094729,1.907284,0.918250
矿区,4,1.039721,1.386294,2.756493
震慑,8,2.079442,1.906155,6.007747
鲑鱼,3,1.098612,1.098612,8.557079
美浓人,8,0.735622,1.906155,2.698082
红山,3,1.098612,0.636514,2.418157
特意,20,2.596834,2.761626,1.563766
徒弟,3,0.636514,1.098612,4.766524
底子,2,0.693147,0.693147,0.084445
清代,2,0.693147,0.693147,0.270300
发射,58,3.659974,3.078315,4.119257
借着,6,1.791759,1.560710,2.596164
球具,4,1.386294,1.386294,2.245035
组织部,2,0.693147,0.693147,0.389780
撒下,2,0.693147,0.693147,1.829194
专款,4,1.039721,1.386294,2.025185
震感,3,0.636514,0.636514,1.525179
迫降,2,0.693147,0.693147,3.473163
所得,12,1.814308,2.210254,0.193060
发展,2022,4.268406,4.337208,5.142458
有效期,3,1.098612,1.098612,2.565731
谷底,2,0.693147,0.693147,3.585918
海拔,16,2.426015,2.393312,4.714073
任免,5,1.609438,1.332179,2.153197
印染,4,0.562335,1.386294,3.779189
乳房,3,1.098612,1.098612,4.321656
小贩,4,1.039721,1.386294,3.162600
自住房,2,0.693147,0.693147,1.814627
印刷商,2,0.693147,0.693147,5.318157
任内,16,1.747966,2.360609,1.513076
方盒子,2,0.693147,0.693147,4.870268
庭长,2,0.693147,0.693147,0.581836
香蕉,14,1.729820,2.044931,7.368933
蒙牛,3,1.098612,0.636514,4.804339
照护,5,1.332179,1.609438,2.628986
视网膜,4,0.562335,1.386294,8.628806
圣诞节,29,2.411848,2.719098,8.079870
任凭,7,1.153742,1.945910,3.712713
村子,9,1.303092,1.273028,1.719049
商家,28,2.639057,2.746706,1.155265
解开,9,2.043192,1.889159,0.536424
育空,7,1.747868,1.747868,2.286996
巧合,4,1.039721,0.562335,3.339049
登记,60,3.767818,3.183864,5.010613
设施,277,2.263195,3.415894,5.553583
综述,13,0.666278,0.271189,5.955025
布局,28,3.065965,2.598174,2.993202
租金,18,2.139086,2.056613,4.030567
双轨制,15,1.506595,0.803315,9.259358
债券,65,2.899385,2.821909,7.655880
请到,11,2.019815,0.885574,1.039648
脂肪,9,1.676988,1.464816,11.375707
专案,20,2.718473,2.250260,3.261037
密集型,15,1.859429,1.621668,6.860630
完工,18,2.659323,1.735126,1.421036
加薪,3,1.098612,0.636514,2.693524
骨架,2,0.693147,0.693147,4.488900
娇惯,2,0.693147,0.693147,7.372403
呼啸,4,1.386294,1.039721,6.896689
柔性,9,1.581094,1.735126,4.899256
考古队,4,1.039721,1.386294,5.323233
布尔,2,0.693147,0.693147,0.170001
卸下,8,2.079442,2.079442,4.047037
长方形,2,0.693147,0.693147,6.230809
清晰,18,2.736339,0.837772,7.357247
实质,48,2.604542,3.132403,3.139849
造成,548,4.000178,3.883672,4.765953
专栏,16,1.977006,1.747966,6.364341
模块,4,1.386294,1.039721,3.546868
男朋友,4,0.562335,1.039721,3.740578
债务,34,2.577782,2.612448,4.868195
卸任,19,1.982623,1.885764,5.633763
诚实,16,1.894689,2.133382,3.463721
绝密,4,1.386294,1.386294,3.045368
鲜血,11,1.798652,1.846220,4.718718
发言权,9,1.214890,0.683739,5.269455
事项,8,2.079442,1.386294,0.861668
所属,3,1.098612,1.098612,0.845596
模型,21,2.623522,1.683997,4.263487
旧作,4,0.562335,1.039721,1.893390
绝对,209,3.500010,2.866296,4.252258
实践,67,3.048600,3.047776,5.776887
在野,47,3.082469,2.104530,2.526722
术科,2,0.693147,0.693147,0.403418
柔情,3,1.098612,0.636514,3.583399
认捐,8,1.667462,1.667462,2.955485
宵夜,2,0.693147,0.693147,6.319033
下级,6,1.560710,1.791759,0.669023
时报,114,2.350857,1.257277,2.303574
陆军,24,2.578629,3.062529,2.814739
买方,3,0.636514,0.636514,0.120517
唁电,4,1.386294,1.386294,5.508507
九十八,3,1.098612,1.098612,3.492476
与会者,18,2.056613,2.630253,5.706137
端掉,3,1.098612,1.098612,4.221717
发帖,8,2.079442,1.667462,2.910840
毛巾,2,0.693147,0.693147,7.090901
兴衰,7,1.153742,1.747868,5.399300
宫女,2,0.693147,0.693147,2.756454
发布,111,3.754114,2.776007,2.866508
毛左,4,1.039721,1.386294,4.131948
自尊,8,2.079442,1.494175,2.214898
陈宗,2,0.693147,0.693147,2.879717
戡乱,5,1.054920,0.950271,8.634371
村委,8,1.732868,1.906155,2.743909
撤掉,2,0.693147,0.693147,4.480242
在逃,6,1.791759,1.011404,0.890019
封冻,6,1.242453,0.867563,6.496803
竞争者,8,1.667462,1.906155,2.852731
指挥所,4,1.386294,1.386294,3.408738
撤换,2,0.693147,0.693147,4.027149
缺点,13,1.517152,1.778233,3.015565
先前,20,2.579844,2.787788,1.513446
会员们,3,1.098612,1.098612,2.396212
评述,2,0.693147,0.693147,2.924136
列举,15,2.615631,1.580236,2.768676
列为,57,3.012391,3.484689,2.130372
电子报,4,1.386294,1.039721,2.285169
讨款,6,1.011404,0.450561,3.080364
理工科,2,0.693147,0.693147,4.772232
印文,2,0.693147,0.693147,0.663011
莺歌,11,1.767761,0.600166,8.663191
永济,5,0.950271,1.609438,2.219112
定期,24,2.787876,2.535025,1.497725
搜救,4,1.386294,1.386294,4.054347
球员,43,3.087809,3.057551,3.216806
拮据,3,0.636514,1.098612,6.885689
香肠,2,0.693147,0.693147,4.424494
葡萄牙,33,2.320258,2.508887,11.542348
综观,6,1.560710,1.242453,3.596134
村庄,16,1.857660,2.339372,5.572743
享有,49,3.338442,3.559254,3.011328
任命,55,3.217510,2.941308,3.814129
模具,3,1.098612,1.098612,2.211217
小孩子,17,1.890557,2.476247,2.808163
陆地,18,2.183187,1.873511,1.530031
务必,8,1.667462,2.079442,1.705437
五十万,12,2.369382,2.094729,4.340152
红外,3,0.636514,1.098612,0.842708
上门,12,2.369382,1.814308,0.290454
铁路线,5,1.609438,0.950271,4.127310
期满,2,0.693147,0.693147,0.729752
勇士们,4,1.039721,1.386294,4.865118
事务局,2,0.693147,0.693147,2.989949
性欲,6,1.791759,1.560710,3.697459
强求,2,0.693147,0.693147,0.253287
万里,6,1.242453,1.791759,0.282691
大乱,11,1.846220,1.168518,1.452157
摄氏度,5,0.950271,0.950271,7.137761
宫廷,7,0.796312,0.796312,6.970329
评价,90,2.998835,3.388720,5.019339
满意率,4,0.693147,0.693147,5.378250
文艺界,2,0.693147,0.693147,4.517623
商店,41,2.664490,2.967357,4.442689
审判日,2,0.693147,0.693147,2.347849
震撼,22,2.287314,2.145842,7.474084
辅导金,46,2.596819,2.876027,6.946878
购屋,3,1.098612,0.636514,3.821600
愈合,2,0.693147,0.693147,2.542718
葡国,8,1.667462,1.906155,1.944820
警醒,3,1.098612,0.636514,3.282016
经常性,5,1.332179,0.950271,3.352618
置询,2,0.693147,0.693147,3.916171
解密,5,1.332179,0.673012,2.062953
上钩,2,0.693147,0.693147,3.235380
水气,2,0.693147,0.693147,0.412862
电话机,3,0.636514,1.098612,1.532282
搜搜,2,0.693147,0.693147,4.389389
供暖,11,1.420572,1.972247,5.639857
特效,2,0.693147,0.693147,0.674548
上铺,3,1.098612,1.098612,2.031408
便民,9,2.043192,1.889159,1.361577
举行,666,4.891410,3.190072,4.692715
评估,82,3.494526,3.019447,6.601340
怒吼,2,0.693147,0.693147,8.271465
拉美,41,2.154491,2.201735,1.590466
现状,51,3.031566,2.032495,3.700682
死亡率,6,1.329661,1.791759,4.530953
民煮,7,1.945910,1.549826,3.912949
划上,7,1.945910,1.078992,0.509501
发声,10,1.973001,0.673012,1.128044
吉洛,5,1.609438,1.609438,4.209952
流畅,2,0.693147,0.693147,3.759446
先后,110,3.283326,3.940109,3.147023
留在,13,2.458311,1.884871,0.658147
封圣,13,2.138397,2.098147,5.887225
公安局,22,1.916340,2.665394,5.939913
忍心,5,0.950271,1.332179,2.772690
开凿,2,0.693147,0.693147,4.300998
了解,481,3.680048,3.359542,3.221634
红墙,2,0.693147,0.693147,4.495070
合同,129,3.434538,3.096058,2.901414
走下,6,1.560710,1.791759,0.792955
视野,18,1.979596,1.735126,4.131469
兴起,30,2.698661,2.005577,3.160601
无线电,4,1.386294,1.386294,4.648305
示范,20,2.649159,2.510529,3.731107
批评家,4,1.039721,1.386294,2.184641
花招,3,0.636514,1.098612,3.202633
底层,11,1.893788,1.893788,3.711687
务工,12,0.566086,1.698783,0.854517
明爱,3,1.098612,1.098612,0.963998
法新社,11,1.240684,2.019815,8.419377
舆情,2,0.693147,0.693147,2.435307
着实,10,1.497866,1.973001,0.497914
门槛,16,2.479956,1.834610,6.793653
持枪,11,2.145842,2.145842,3.483968
崇明县,3,0.636514,0.636514,7.220195
搀扶,3,1.098612,1.098612,9.384151
训导处,7,1.153742,1.351784,8.448653
全局,12,2.138333,1.791759,1.228745
